iter	Passed	Remaining
1671	12455	2443
1672	12463	2435
1673	12470	2428
1674	12477	2420
1675	12484	2413
1676	12492	2406
1677	12499	2398
1678	12506	2391
1679	12513	2383
1680	12520	2375
1681	12527	2368
1682	12534	2360
1683	12540	2353
1684	12547	2345
1685	12554	2338
1686	12561	2330
1687	12568	2323
1688	12574	2315
1689	12582	2307
1690	12588	2300
1691	12595	2292
1692	12602	2285
1693	12609	2277
1694	12616	2270
1695	12623	2262
1696	12629	2255
1697	12636	2247
1698	12643	2239
1699	12650	2232
1700	12656	2224
1701	12664	2217
1702	12671	2209
1703	12679	2202
1704	12687	2195
1705	12695	2187
1706	12702	2180
1707	12709	2172
1708	12717	2165
1709	12724	2157
1710	12732	2150
1711	12739	2143
1712	12747	2135
1713	12753	2128
1714	12760	2120
1715	12767	2113
1716	12774	2105
1717	12781	2097
1718	12787	2090
1719	12794	2082
1720	12801	2075
1721	12808	2067
1722	12814	2060
1723	12821	2052
1724	12828	2045
1725	12835	2037
1726	12842	2030
1727	12849	2022
1728	12856	2015
1729	12863	2007
1730	12870	2000
1731	12877	1992
1732	12885	1985
1733	12893	1977
1734	12901	1970
1735	12908	1963
1736	12916	1955
1737	12923	1948
1738	12930	1940
1739	12937	1933
1740	12944	1925
1741	12950	1918
1742	12957	1910
1743	12965	1903
1744	12972	1895
1745	12978	1888
1746	12986	1880
1747	12993	1873
1748	13000	1865
1749	13030	1861
1750	13038	1854
1751	13046	1846
1752	13054	1839
1753	13067	1832
1754	13075	1825
1755	13082	1817
1756	13089	1810
1757	13097	1802
1758	13104	1795
1759	13112	1788
1760	13120	1780
1761	13127	1773
1762	13135	1765
1763	13142	1758
1764	13149	1750
1765	13156	1743
1766	13163	1735
1767	13170	1728
1768	13178	1720
1769	13185	1713
1770	13192	1705
1771	13199	1698
1772	13207	1690
1773	13214	1683
1774	13221	1675
1775	13228	1668
1776	13235	1660
1777	13243	1653
1778	13250	1646
1779	13257	1638
1780	13264	1631
1781	13271	1623
1782	13279	1616
1783	13286	1608
1784	13293	1601
1785	13299	1593
1786	13307	1586
1787	13314	1578
1788	13321	1571
1789	13327	1563
1790	13334	1556
1791	13341	1548
1792	13348	1541
1793	13355	1533
1794	13361	1526
1795	13369	1518
1796	13375	1510
1797	13382	1503
1798	13389	1495
1799	13393	1488
1800	13400	1480
1801	13407	1473
1802	13415	1465
1803	13422	1458
1804	13430	1450
1805	13438	1443
1806	13445	1436
1807	13452	1428
1808	13459	1421
1809	13466	1413
1810	13474	1406
1811	13482	1398
1812	13489	1391
1813	13496	1383
1814	13504	1376
1815	13511	1369
1816	13518	1361
1817	13525	1354
1818	13532	1346
1819	13539	1339
1820	13547	1331
1821	13554	1324
1822	13560	1316
1823	13567	1309
1824	13574	1301
1825	13581	1294
1826	13588	1286
1827	13595	1279
1828	13601	1271
1829	13608	1264
1830	13616	1256
1831	13622	1249
1832	13629	1241
1833	13637	1234
1834	13644	1226
1835	13651	1219
1836	13658	1211
1837	13665	1204
1838	13673	1197
1839	13680	1189
1840	13687	1182
1841	13694	1174
1842	13702	1167
1843	13709	1159
1844	13716	1152
1845	13723	1144
1846	13730	1137
1847	13738	1129
1848	13744	1122
1849	13752	1115
1850	13759	1107
1851	13766	1100
1852	13772	1092
1853	13779	1085
1854	13786	1077
1855	13793	1070
1856	13801	1062
1857	13808	1055
1858	13815	1047
1859	13823	1040
1860	13830	1033
1861	13838	1025
1862	13845	1018
1863	13852	1010
1864	13860	1003
1865	13867	995
1866	13875	988
1867	13882	980
1868	13889	973
1869	13896	966
1870	13903	958
1871	13910	951
1872	13917	943
1873	13924	936
1874	13931	928
1875	13939	921
1876	13946	913
1877	13954	906
1878	13961	899
1879	13968	891
1880	13975	884
1881	13982	876
1882	13990	869
1883	13997	861
1884	14004	854
1885	14011	846
1886	14019	839
1887	14050	833
1888	14058	826
1889	14066	818
1890	14074	811
1891	14081	803
1892	14089	796
1893	14097	788
1894	14104	781
1895	14110	774
1896	14118	766
1897	14126	759
1898	14133	751
1899	14141	744
1900	14148	736
1901	14155	729
1902	14163	721
1903	14170	714
1904	14177	707
1905	14185	699
1906	14192	692
1907	14200	684
1908	14209	677
1909	14217	669
1910	14224	662
1911	14233	655
1912	14240	647
1913	14247	640
1914	14255	632
1915	14262	625
1916	14269	617
1917	14277	610
1918	14284	602
1919	14291	595
1920	14298	588
1921	14305	580
1922	14312	573
1923	14320	565
1924	14327	558
1925	14334	550
1926	14341	543
1927	14348	535
1928	14355	528
1929	14362	520
1930	14368	513
1931	14375	505
1932	14382	498
1933	14389	491
1934	14396	483
1935	14403	476
1936	14410	468
1937	14418	461
1938	14425	453
1939	14434	446
1940	14442	438
1941	14449	431
1942	14458	424
1943	14466	416
1944	14474	409
1945	14482	401
1946	14490	394
1947	14498	387
1948	14505	379
1949	14513	372
1950	14520	364
1951	14527	357
1952	14534	349
1953	14541	342
1954	14548	334
1955	14555	327
1956	14562	319
1957	14569	312
1958	14576	305
1959	14583	297
1960	14591	290
1961	14598	282
1962	14607	275
1963	14615	267
1964	14622	260
1965	14629	253
1966	14636	245
1967	14643	238
1968	14650	230
1969	14656	223
1970	14663	215
1971	14670	208
1972	14677	200
1973	14685	193
1974	14692	185
1975	14700	178
1976	14707	171
1977	14714	163
1978	14721	156
1979	14729	148
1980	14737	141
1981	14744	133
1982	14751	126
1983	14759	119
1984	14767	111
1985	14774	104
1986	14782	96
1987	14791	89
1988	14799	81
1989	14806	74
1990	14814	66
1991	14821	59
1992	14829	52
1993	14835	44
1994	14843	37
1995	14850	29
1996	14859	22
1997	14866	14
1998	14874	7
1999	14881	0
